city_name,latitude,longitude,date,time,temperature_celsius,wind_speed_ms,wind_direction,wind_gusts_ms_hourly,wind_gusts_ms_daily,pressure_hPa,precipitation_mm_hourly,precipitation_mm_daily
Oslo,59.9,10.7,2022-09-03,11:33:09,18.4,2.0,197.6,2.8,2.8,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,12:33:09,18.6,2.1,199.7,2.9,2.9,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,13:33:09,18.1,2.1,200.4,3.3,3.3,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,14:33:09,17.6,2.1,201.1,3.6,3.6,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,15:33:09,17.1,2.1,201.7,3.9,3.9,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,16:33:09,16.6,2.2,202.4,4.3,4.3,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,17:33:09,16.1,2.2,203.1,4.6,4.6,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,18:33:09,15.4,2.2,200.8,4.6,4.6,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,19:33:09,14.6,2.2,196.1,4.6,4.6,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-03,20:33:09,13.9,2.1,191.3,4.4,4.6,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-03,21:33:09,13.1,2.1,186.3,4.1,4.6,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-03,22:33:09,12.3,2.1,181.3,3.9,4.6,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-03,23:33:09,11.5,2.1,176.3,3.7,4.6,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-04,00:33:09,11.2,2.0,173.8,3.4,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,01:33:09,11.3,2.0,173.0,3.3,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,02:33:09,11.5,1.9,172.3,3.2,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,03:33:09,11.6,1.8,171.4,3.1,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,04:33:09,11.8,1.7,170.4,3.1,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,05:33:09,11.9,1.6,169.4,3.0,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,06:33:09,12.8,1.8,172.4,3.1,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,07:33:09,14.2,2.1,177.1,3.5,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,08:33:09,15.7,2.5,180.5,3.8,4.6,1031,0.0,0.0
Oslo,59.9,10.7,2022-09-04,09:33:09,17.1,2.9,183.1,4.2,4.6,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-04,10:33:09,18.5,3.2,185.1,4.5,4.6,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-04,11:33:09,20.0,3.6,186.6,4.9,4.9,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-04,12:33:09,20.2,3.7,186.5,5.2,5.2,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-04,13:33:09,19.5,3.7,185.0,5.5,5.5,1030,0.0,0.0
Oslo,59.9,10.7,2022-09-04,14:33:09,18.7,3.7,183.6,5.9,5.9,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-04,15:33:09,17.9,3.7,182.2,6.2,6.2,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-04,16:33:09,17.2,3.7,180.8,6.5,6.5,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-04,17:33:09,16.4,3.8,179.4,6.8,6.8,1029,0.0,0.0
Oslo,59.9,10.7,2022-09-04,18:33:09,15.8,3.5,177.9,6.8,6.8,1029,0.0,0.0
