Oslo,59.9,10.7,2022-09-02,09:20:55,15.4,0.6,159,1.5,4.8,1030,0,0
Oslo,59.9,10.7,2022-09-02,10:20:55,15.9,0.6,188,1.1,4.8,1030,0,0
Oslo,59.9,10.7,2022-09-02,11:20:55,16.4,0.6,325,1.1,4.8,1030,0,0
Oslo,59.9,10.7,2022-09-02,12:20:55,16.7,0.6,323,1.1,4.8,1030,0,0
Oslo,59.9,10.7,2022-09-02,13:20:55,16.7,0.5,277,1.1,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,14:20:55,16.8,0.5,209,1.1,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,15:20:55,16.7,0.5,199,1.1,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,16:20:55,16.4,0.5,211,1.1,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,17:20:55,16.1,0.5,224,1.1,4.8,1028,0,0
Oslo,59.9,10.7,2022-09-02,18:20:55,15.6,0.7,233,1.2,4.8,1028,0,0
Oslo,59.9,10.7,2022-09-02,19:20:55,14.6,1,235,1.6,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,20:20:55,13.7,1.4,236,2.3,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,21:20:55,13,1.6,229,2.7,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,22:20:55,12.9,1.6,201,2.7,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-02,23:20:55,12.8,1.6,167,2.5,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-03,00:20:55,12.7,1.5,151,2.3,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-03,01:20:55,12.5,1.4,148,2.2,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-03,02:20:55,12.3,1.3,145,2.1,4.8,1029,0,0
Oslo,59.9,10.7,2022-09-03,03:20:55,12.2,1.1,141,1.9,4.6,1029,0,0
Oslo,59.9,10.7,2022-09-03,04:20:55,12,1,137,1.8,4.1,1029,0,0
Oslo,59.9,10.7,2022-09-03,05:20:55,11.9,0.9,131,1.6,3.6,1029,0,0
Oslo,59.9,10.7,2022-09-03,06:20:55,12.2,0.9,134,1.5,3,1029,0,0
Oslo,59.9,10.7,2022-09-03,07:20:55,13.4,1.1,156,1.8,2.7,1029,0,0
Oslo,59.9,10.7,2022-09-03,08:20:55,14.5,1.3,173,2,2.7,1029,0,0
Oslo,59.9,10.7,2022-09-03,09:20:55,15.7,1.5,184,2.3,2.7,1029,0,0
Oslo,59.9,10.7,2022-09-03,10:20:55,16.9,1.7,191,2.5,2.7,1029,0,0
Oslo,59.9,10.7,2022-09-03,11:20:55,18.1,1.9,197,2.8,2.8,1029,0,0
Oslo,59.9,10.7,2022-09-03,12:20:55,18.7,2.1,200,2.9,2.9,1029,0,0
Oslo,59.9,10.7,2022-09-03,13:20:55,18.2,2.1,200,3.2,3.2,1029,0,0
Oslo,59.9,10.7,2022-09-03,14:20:55,17.7,2.1,201,3.5,3.5,1029,0,0
Oslo,59.9,10.7,2022-09-03,15:20:55,17.2,2.1,202,3.9,3.9,1029,0,0
Oslo,59.9,10.7,2022-09-03,16:20:55,16.7,2.1,202,4.2,4.2,1029,0,0
Oslo,59.9,10.7,2022-09-03,17:20:55,16.2,2.2,203,4.5,4.5,1029,0,0
Oslo,59.9,10.7,2022-09-03,18:20:55,15.6,2.2,202,4.7,4.7,1029,0,0
Oslo,59.9,10.7,2022-09-03,19:20:55,14.8,2.2,197,4.7,4.7,1029,0,0
Oslo,59.9,10.7,2022-09-03,20:20:55,14,2.1,192,4.4,4.7,1029,0,0
Oslo,59.9,10.7,2022-09-03,21:20:55,13.2,2.1,187,4.2,4.7,1030,0,0
Oslo,59.9,10.7,2022-09-03,22:20:55,12.4,2.1,182,4,4.7,1030,0,0
Oslo,59.9,10.7,2022-09-03,23:20:55,11.6,2.1,177,3.7,4.7,1030,0,0
Oslo,59.9,10.7,2022-09-04,00:20:55,11.2,2.1,174,3.5,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,01:20:55,11.3,2,173,3.3,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,02:20:55,11.5,1.9,172,3.2,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,03:20:55,11.6,1.8,172,3.2,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,04:20:55,11.7,1.7,171,3.1,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,05:20:55,11.9,1.6,170,3,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,06:20:55,12.5,1.7,171,3,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,07:20:55,13.9,2.1,176,3.4,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,08:20:55,15.4,2.4,180,3.7,4.7,1031,0,0
Oslo,59.9,10.7,2022-09-04,09:20:55,16.8,2.8,183,4.1,4.7,1030,0,0
Oslo,59.9,10.7,2022-09-04,10:20:55,18.3,3.1,185,4.5,4.7,1030,0,0
Oslo,59.9,10.7,2022-09-04,11:20:55,19.7,3.5,186,4.8,4.8,1030,0,0
Oslo,59.9,10.7,2022-09-04,12:20:55,20.4,3.7,187,5.1,5.1,1030,0,0
Oslo,59.9,10.7,2022-09-04,13:20:55,19.6,3.7,185,5.5,5.5,1030,0,0
Oslo,59.9,10.7,2022-09-04,14:20:55,18.9,3.7,184,5.8,5.8,1029,0,0
Oslo,59.9,10.7,2022-09-04,15:20:55,18.1,3.7,183,6.1,6.1,1029,0,0
Oslo,59.9,10.7,2022-09-04,16:20:55,17.3,3.7,181,6.4,6.4,1029,0,0
